hour,visibility_km,rain_rate_mmhr,temperature_c,wind_speed_mps
6510,7.77,0.0,29.6,6.0
6511,24.40,0.0,32.9,7.2
6512,18.61,0.0,32.0,1.7
6513,8.02,0.0,33.6,9.3
6514,10.64,0.0,33.6,6.8
6515,6.28,0.0,36.3,3.0
6516,16.18,0.0,36.7,3.1
6517,31.21,0.0,36.0,4.1
6518,5.95,0.0,35.8,16.0
6519,13.64,0.0,35.2,3.8
6520,14.79,0.0,35.1,2.9
6521,5.75,0.0,31.0,2.9
6522,6.65,0.0,26.7,1.4
6523,4.12,0.0,28.6,7.0
6524,17.06,0.0,27.4,7.1
6525,9.82,0.0,28.2,0.8
6526,7.88,0.0,22.8,10.8
6527,42.04,0.0,26.1,4.0
6528,4.13,0.0,27.5,3.1
6529,26.34,0.0,25.7,1.7
6530,3.35,0.0,27.0,2.1
6531,8.91,0.0,25.9,5.7
6532,4.40,0.0,29.1,7.8
6533,7.45,0.0,29.1,2.4
6534,8.81,0.0,29.6,1.5
6535,7.96,0.0,31.9,3.9
6536,14.15,0.0,34.2,2.4
6537,20.63,0.0,33.8,4.7
6538,11.38,0.0,34.6,7.8
6539,14.79,0.0,35.2,2.4
6540,31.08,0.0,35.9,5.8
6541,8.01,0.0,35.6,9.0
6542,20.95,0.0,35.1,4.9
6543,45.00,0.0,32.2,5.9
6544,36.18,0.0,32.7,2.9
6545,32.38,0.0,33.6,9.8
6546,18.86,0.0,31.3,6.0
6547,24.31,0.0,31.0,2.4
6548,9.11,0.0,28.6,13.1
6549,11.60,0.0,27.2,1.2
6550,10.82,0.0,28.3,8.7
6551,8.18,0.0,24.9,2.2
6552,13.30,0.0,24.7,4.6
6553,8.89,0.0,28.2,9.3
6554,12.65,0.0,27.5,2.0
6555,5.32,0.0,26.5,5.6
6556,8.85,0.0,27.0,1.4
6557,26.83,0.0,27.6,3.8
6558,13.69,0.0,29.9,10.6
6559,27.13,0.0,33.1,4.0
6560,8.47,0.0,29.6,7.8
6561,10.50,0.0,35.6,7.3
6562,13.86,0.0,35.8,2.1
6563,10.84,0.0,33.7,1.8
6564,5.28,0.0,35.5,6.6
6565,17.12,0.0,34.5,5.8
6566,6.74,0.0,33.4,2.5
6567,12.11,0.0,34.4,3.7
6568,3.39,0.0,33.7,5.1
6569,8.26,0.0,32.8,3.0
6570,11.29,0.0,27.7,7.8
6571,17.06,0.0,28.4,4.5
6572,5.81,0.0,28.8,4.0
6573,7.14,0.0,28.3,3.5
6574,35.11,0.0,26.4,5.9
6575,39.61,0.0,27.2,4.2
6576,16.59,0.0,25.6,1.5
6577,26.25,0.0,26.3,13.2
6578,9.61,0.0,24.8,1.2
6579,18.03,0.0,27.9,10.4
6580,17.49,0.0,25.9,2.7
6581,6.92,0.0,27.5,3.2
6582,13.71,0.0,29.2,13.8
6583,10.20,0.0,34.1,1.1
6584,15.19,0.0,32.3,4.2
6585,8.84,0.0,34.5,9.9
6586,5.09,0.0,35.5,3.1
6587,12.31,0.0,35.9,5.6
6588,20.05,0.0,33.8,8.9
6589,20.05,0.0,35.7,4.2
6590,4.20,0.0,33.2,10.2
6591,13.59,0.0,31.4,4.4
6592,18.41,0.0,35.4,3.2
6593,13.23,0.0,31.2,5.9
6594,20.47,0.0,30.0,8.9
6595,5.23,0.0,30.6,2.9
6596,6.13,0.0,29.1,3.8
6597,17.35,0.0,25.9,2.2
6598,9.89,0.0,26.5,3.6
6599,24.63,0.0,26.3,3.3
6600,14.64,0.0,23.4,5.2
6601,7.12,0.0,24.4,1.5
6602,6.91,0.0,25.6,3.9
6603,3.95,0.0,26.9,7.1
6604,18.40,0.0,29.9,5.9
6605,11.36,0.0,28.1,7.3
6606,21.11,0.0,32.6,6.8
6607,14.22,0.0,32.4,7.0
6608,13.05,0.0,30.5,2.4
6609,19.87,0.0,34.4,2.8
6610,11.49,0.0,36.9,7.4
6611,9.98,0.0,34.9,1.3
6612,12.18,0.0,34.3,1.5
6613,20.19,0.0,34.4,3.7
6614,6.92,0.0,35.5,4.3
6615,21.22,0.0,31.8,3.1
6616,12.65,0.0,35.5,1.5
6617,9.68,0.0,33.3,8.8
6618,13.60,0.0,31.4,3.0
6619,24.68,0.0,27.4,1.9
6620,24.57,0.0,30.1,0.9
6621,15.41,0.0,28.8,7.4
6622,17.74,0.0,28.2,4.2
6623,12.50,0.0,26.1,2.6
6624,8.58,0.0,25.5,7.4
6625,15.91,0.0,26.0,6.3
6626,9.31,0.0,26.8,4.9
6627,6.58,0.0,28.8,4.4
6628,9.46,0.0,25.9,3.5
6629,4.55,0.0,29.5,6.1
6630,5.79,0.0,31.2,1.5
6631,41.16,0.0,33.3,3.6
6632,23.94,0.0,32.5,1.8
6633,10.55,0.0,34.1,5.3
6634,16.66,0.0,34.6,7.5
6635,6.89,0.0,35.7,4.6
6636,18.12,0.0,34.6,3.9
6637,14.25,0.0,36.2,1.8
6638,7.98,0.0,35.3,5.5
6639,10.03,0.0,31.8,7.4
6640,9.63,0.0,31.2,4.2
6641,20.29,0.0,31.4,3.1
6642,11.60,0.0,35.0,2.6
6643,4.73,0.0,28.7,9.1
6644,9.31,0.0,26.4,13.6
6645,7.62,0.0,25.8,4.3
6646,5.02,0.0,26.8,4.3
6647,7.72,0.0,27.9,5.1
6648,3.34,0.0,24.4,7.5
6649,6.97,0.0,25.8,7.4
6650,13.70,0.0,25.2,10.0
6651,15.99,0.0,27.8,5.0
6652,16.48,0.0,27.0,17.1
6653,21.64,0.0,30.2,6.6
6654,24.84,0.0,26.4,4.3
6655,6.59,0.0,32.6,9.5
6656,5.33,0.0,32.4,20.3
6657,12.50,0.0,34.6,3.1
6658,16.91,0.0,34.4,3.7
6659,7.38,0.0,33.2,5.2
6660,14.28,0.0,35.4,2.9
6661,36.36,0.0,36.1,8.1
6662,5.46,0.0,34.8,3.6
6663,12.23,0.0,31.5,3.4
6664,22.72,0.0,32.9,6.2
6665,10.82,0.0,32.1,12.8
6666,15.61,0.0,29.5,2.3
6667,21.03,0.0,24.3,2.2
6668,10.17,0.0,26.8,4.7
6669,6.44,0.0,24.6,1.9
6670,11.47,0.0,25.6,3.1
6671,6.32,0.0,23.3,4.1
6672,8.76,0.0,23.1,8.1
6673,15.88,0.0,26.4,2.0
6674,13.58,0.0,26.0,3.9
6675,22.17,0.0,27.2,2.9
6676,14.00,0.0,26.7,2.6
6677,7.63,0.0,28.0,5.0
6678,6.70,0.0,29.1,5.9
6679,17.76,0.0,30.6,4.2
6680,14.07,0.0,31.8,5.7
6681,10.86,0.0,32.1,2.3
6682,14.93,0.0,33.3,6.0
6683,7.98,0.0,35.1,6.4
6684,2.81,0.0,33.5,6.6
6685,22.78,0.0,35.3,1.3
6686,17.98,0.0,32.0,6.9
6687,11.56,0.0,34.0,5.9
6688,7.11,0.0,32.4,9.2
6689,10.72,0.0,31.8,2.2
6690,4.32,0.0,30.5,5.5
6691,13.05,0.0,27.2,3.6
6692,3.81,0.0,27.6,1.6
6693,12.99,0.0,24.7,4.7
6694,7.98,0.0,25.0,1.5
6695,11.15,0.0,26.5,3.8
6696,6.15,0.0,23.5,4.1
6697,30.11,0.0,25.1,3.0
6698,15.12,0.0,24.4,5.2
6699,8.06,0.0,26.9,1.9
6700,10.94,0.0,28.8,2.6
6701,31.93,0.0,28.0,12.3
6702,6.89,0.0,30.3,3.2
6703,6.25,0.0,30.9,3.2
6704,6.09,0.0,31.0,2.7
6705,8.09,0.0,34.0,8.3
6706,29.88,0.0,35.0,5.7
6707,8.71,0.0,33.3,2.4
6708,9.49,0.0,36.2,5.2
6709,13.75,0.0,36.7,8.4
6710,11.96,0.0,32.9,6.5
6711,21.80,0.0,35.5,7.5
6712,19.94,0.0,32.4,12.1
6713,14.83,0.0,31.1,2.1
6714,10.61,0.0,32.4,6.0
6715,21.67,4.6,29.9,2.8
6716,7.60,4.6,26.5,2.8
6717,7.31,0.0,25.6,4.9
6718,9.54,0.0,26.1,2.4
6719,24.46,0.0,25.5,4.0
6720,7.37,0.0,24.8,9.8
6721,8.50,0.0,24.0,7.2
6722,13.52,0.0,24.7,2.0
6723,11.78,0.0,26.3,1.8
6724,9.70,0.0,25.0,3.9
6725,16.12,0.0,29.3,3.1
6726,9.17,0.0,30.3,6.3
6727,22.96,0.0,29.8,2.4
6728,14.05,0.0,33.1,5.2
6729,22.42,0.0,30.8,5.7
6730,7.58,0.0,34.7,4.2
6731,11.15,0.0,36.0,4.6
6732,3.90,0.0,35.4,14.4
6733,27.17,0.0,35.6,4.1
6734,45.00,0.0,35.2,7.4
6735,10.25,0.0,34.0,2.3
6736,15.24,0.0,32.3,3.1
6737,13.04,0.0,30.6,2.7
6738,5.61,0.0,31.5,7.9
6739,25.75,0.0,29.4,5.9
6740,10.33,0.0,29.1,7.3
6741,3.56,0.0,27.8,4.3
6742,7.93,0.0,23.7,1.7
6743,5.28,0.0,24.0,6.0
6744,13.11,0.0,22.0,5.4
6745,13.06,0.0,22.6,8.8
6746,24.82,0.0,22.8,6.3
6747,36.52,0.0,22.9,5.0
6748,38.35,0.0,26.9,5.8
6749,6.58,0.0,30.3,7.7
6750,17.66,0.0,30.3,7.5
6751,19.65,0.0,32.1,3.4
6752,8.90,0.0,32.4,1.9
6753,14.47,0.0,33.5,6.9
6754,15.48,0.0,35.3,4.5
6755,9.11,0.0,34.4,4.0
6756,26.29,0.0,35.0,8.5
6757,14.03,0.0,34.0,3.9
6758,10.99,0.0,32.3,5.8
6759,5.85,0.0,33.1,10.1
6760,24.31,0.0,30.5,5.9
6761,12.74,0.0,32.4,2.9
6762,12.77,0.0,30.5,3.7
6763,7.33,0.0,30.7,4.7
6764,20.83,0.0,26.1,6.6
6765,6.17,0.0,24.1,6.1
6766,3.24,0.0,23.1,3.1
6767,7.96,0.0,27.3,6.1
6768,15.00,0.0,24.1,34.3
6769,14.93,0.0,22.6,5.4
6770,13.25,0.0,26.1,3.2
6771,10.99,0.0,25.7,9.5
6772,13.40,0.0,25.8,2.9
6773,45.00,0.0,30.6,10.3
6774,14.15,0.0,29.5,4.0
6775,9.46,0.0,31.8,6.4
6776,11.44,0.0,32.9,3.1
6777,10.76,0.0,37.3,5.9
6778,12.70,0.0,33.7,5.5
6779,7.05,0.0,33.0,8.3
6780,19.68,0.0,33.7,3.6
6781,14.56,0.0,36.0,9.8
6782,7.59,0.0,34.4,5.9
6783,22.46,0.0,32.5,1.3
6784,3.89,0.0,32.7,5.4
6785,44.32,0.0,33.0,1.0
6786,37.76,0.0,32.2,2.0
6787,34.30,0.0,28.9,3.7
6788,9.04,0.0,28.9,1.5
6789,14.08,0.0,24.0,2.8
6790,8.39,0.0,26.3,4.2
6791,15.77,0.0,24.6,4.2
6792,12.32,0.0,22.9,2.5
6793,9.24,0.0,23.4,4.8
6794,9.18,0.0,24.1,10.1
6795,12.80,0.0,26.5,4.2
6796,45.00,0.0,25.5,3.2
6797,26.66,0.0,29.4,5.6
6798,12.83,0.0,31.1,2.4
6799,10.93,0.0,30.7,8.5
6800,17.70,0.0,31.8,9.2
6801,8.43,0.0,33.4,14.3
6802,10.62,0.0,33.2,6.0
6803,3.78,0.0,36.6,2.4
6804,12.87,0.0,31.5,8.2
6805,13.06,0.0,33.9,1.7
6806,8.79,0.0,31.6,9.3
6807,15.97,0.0,34.0,4.9
6808,13.13,0.0,32.4,3.3
6809,8.85,0.0,32.0,3.5
6810,19.96,0.0,29.8,4.0
6811,10.94,0.0,28.9,8.9
6812,6.50,0.0,25.8,1.5
6813,4.23,0.0,26.3,5.7
6814,28.83,0.0,24.1,7.3
6815,13.14,0.0,25.7,2.3
6816,12.81,0.0,23.1,12.8
6817,11.87,0.0,24.0,9.3
6818,25.30,0.0,25.1,3.0
6819,13.27,0.0,28.3,5.1
6820,30.84,0.0,27.1,2.5
6821,13.30,0.0,31.3,3.6
6822,2.45,0.0,31.6,1.8
6823,26.05,0.0,30.4,4.6
6824,14.72,0.0,32.6,2.1
6825,8.99,0.0,33.9,2.5
6826,10.44,0.0,29.4,5.8
6827,10.13,0.0,31.8,5.4
6828,5.78,0.0,35.2,2.6
6829,20.62,0.0,35.1,1.8
6830,9.32,0.0,34.1,6.3
6831,7.24,0.0,31.4,6.8
6832,45.00,0.0,35.6,8.3
6833,6.10,0.0,31.7,8.3
6834,11.56,0.0,31.0,5.5
6835,3.06,0.0,29.6,4.1
6836,25.86,0.0,27.2,3.2
6837,10.28,0.0,26.1,6.4
6838,19.89,0.0,26.5,2.5
6839,6.92,0.0,23.9,5.8
6840,4.62,0.0,25.9,1.6
6841,7.79,0.0,24.9,6.5
6842,27.31,0.0,26.0,5.1
6843,17.22,0.0,26.2,2.7
6844,4.62,0.0,25.6,4.3
6845,2.85,0.0,27.9,4.2
6846,10.05,0.0,31.3,12.4
6847,23.46,0.0,31.7,3.8
6848,7.73,0.0,33.6,5.3
6849,23.24,0.0,34.4,6.1
6850,13.15,0.0,32.9,3.8
6851,34.87,0.0,31.9,11.2
6852,8.11,0.0,35.7,4.8
6853,11.75,0.0,34.0,1.2
6854,8.22,0.0,34.8,4.6
6855,22.00,0.0,35.1,16.7
6856,17.37,0.0,31.4,3.3
6857,4.40,0.0,29.6,5.8
6858,18.45,0.0,27.9,3.0
6859,4.99,0.0,28.1,4.1
6860,7.05,0.0,24.8,9.0
6861,19.06,0.0,26.4,7.1
6862,5.74,0.0,25.7,5.5
6863,9.75,0.0,25.2,4.8
6864,19.21,0.0,21.9,4.1
6865,15.63,0.0,26.4,5.2
6866,15.09,0.0,25.3,8.9
6867,19.59,0.0,25.2,4.5
6868,26.69,0.0,27.9,5.4
6869,5.79,0.0,29.0,2.3
6870,14.88,0.0,27.7,2.7
6871,21.73,0.0,30.6,10.4
6872,19.31,0.0,31.0,7.4
6873,11.07,0.0,32.3,6.1
6874,10.69,0.0,34.5,8.7
6875,19.98,0.0,32.9,5.4
6876,13.85,0.0,35.2,5.4
6877,23.49,0.0,32.8,3.6
6878,13.01,0.0,35.5,5.2
6879,9.74,0.0,31.9,2.4
6880,4.23,0.0,35.3,2.6
6881,10.61,0.0,31.9,2.8
6882,5.82,0.0,29.1,11.9
6883,4.06,0.0,26.6,4.5
6884,7.25,0.0,27.6,5.6
6885,18.58,0.0,27.3,3.1
6886,10.54,0.0,25.9,4.1
6887,13.56,0.0,23.6,3.3
6888,18.25,0.0,26.5,2.1
6889,11.92,0.0,24.9,2.8
6890,8.06,0.0,24.0,1.7
6891,9.32,0.0,29.1,5.1
6892,19.36,0.0,27.8,8.0
6893,11.99,0.0,28.6,3.6
6894,2.65,0.0,28.6,6.0
6895,9.86,0.0,30.5,3.8
6896,16.76,0.0,30.6,7.5
6897,13.60,0.0,33.1,4.1
6898,6.60,0.0,34.4,10.8
6899,7.79,0.0,31.2,3.5
6900,3.78,0.0,32.3,12.1
6901,16.94,0.0,32.7,2.0
6902,17.69,0.0,31.3,4.8
6903,11.25,0.0,31.6,3.2
6904,9.87,0.0,34.0,6.0
6905,6.37,0.0,32.3,2.1
6906,14.87,0.0,28.3,2.5
6907,4.55,0.0,28.8,3.0
6908,19.42,0.0,25.0,2.8
6909,17.24,0.0,28.6,3.8
6910,24.55,0.0,24.6,1.6
6911,12.56,0.0,21.4,5.8
6912,8.92,0.0,27.6,6.7
6913,15.79,0.0,24.0,1.3
6914,19.46,0.0,27.9,7.9
6915,6.08,0.0,27.1,2.4
6916,11.69,0.0,27.2,3.3
6917,14.29,0.0,25.2,4.4
6918,16.26,0.0,29.4,3.5
6919,9.86,0.0,28.2,2.4
6920,17.79,0.0,31.2,3.0
6921,6.85,0.0,33.0,4.2
6922,40.89,0.0,35.5,3.6
6923,8.38,0.0,33.1,3.2
6924,15.56,0.0,37.4,3.4
6925,8.74,0.0,31.7,6.1
6926,12.92,0.0,32.3,4.4
6927,6.38,0.0,33.0,1.8
6928,23.23,0.0,28.2,4.7
6929,7.46,0.0,28.7,8.1
6930,12.79,0.0,29.9,5.1
6931,11.72,0.0,29.3,10.5
6932,8.00,0.0,25.2,1.7
6933,2.65,0.0,24.8,3.5
6934,23.00,0.0,25.6,14.1
6935,13.28,0.0,21.7,6.0
6936,4.29,0.0,23.9,2.0
6937,3.87,0.0,24.0,6.0
6938,10.04,0.0,27.5,3.9
6939,11.59,0.0,26.4,7.3
6940,10.71,0.0,26.7,3.9
6941,28.97,0.0,29.0,7.8
6942,4.47,0.0,29.5,4.1
6943,13.84,0.0,29.0,5.3
6944,17.95,0.0,32.7,10.2
6945,17.72,0.0,33.9,5.0
6946,20.83,0.0,33.0,2.2
6947,13.07,0.0,34.2,2.5
6948,14.12,0.0,37.0,9.5
6949,10.00,0.0,34.2,1.2
6950,4.92,0.0,33.1,2.9
6951,14.84,0.0,31.1,25.3
6952,9.57,0.0,30.2,3.6
6953,7.80,0.0,30.5,5.4
6954,15.23,0.0,28.1,2.8
6955,16.07,0.0,28.7,5.9
6956,7.98,0.0,25.9,7.1
6957,14.15,0.0,29.8,3.6
6958,11.60,0.0,25.1,4.7
6959,13.65,0.0,21.9,2.3
6960,25.85,0.0,24.4,3.3
6961,15.89,0.0,23.7,4.5
6962,15.18,0.0,25.8,14.5
6963,7.16,0.0,25.5,1.9
6964,7.79,0.0,27.2,6.1
6965,16.26,0.0,31.8,8.0
6966,4.70,0.0,28.7,3.7
6967,9.84,0.0,31.4,6.7
6968,7.71,0.0,33.2,8.5
6969,11.19,0.0,33.0,14.7
6970,10.70,0.0,30.9,13.3
6971,13.18,0.0,35.0,1.2
6972,16.10,0.0,31.0,3.3
6973,21.76,0.0,36.4,5.8
6974,22.76,0.0,31.4,4.9
6975,10.57,0.0,35.5,7.2
6976,8.55,0.0,31.6,5.3
6977,7.59,0.0,31.6,5.3
6978,10.04,0.0,29.8,4.9
6979,6.73,0.0,29.2,5.7
6980,16.15,0.0,23.5,6.4
6981,22.51,0.0,24.5,6.1
6982,4.88,0.0,25.3,1.0
6983,12.25,0.0,24.2,2.2
6984,30.99,0.0,23.4,4.8
6985,5.01,0.0,24.4,6.3
6986,29.56,0.0,24.3,6.0
6987,7.27,0.0,28.7,1.5
6988,8.46,0.0,28.5,2.7
6989,17.65,0.0,29.9,5.3
6990,16.52,0.0,31.7,6.7
6991,11.44,0.0,31.0,5.3
6992,7.71,0.0,30.1,4.7
6993,5.78,0.0,32.1,5.6
6994,11.63,0.0,33.8,6.8
6995,10.73,0.0,34.0,1.5
6996,7.57,0.0,32.0,3.2
6997,10.45,0.0,34.3,5.9
6998,14.16,0.0,31.6,3.9
6999,23.15,0.0,35.4,4.6
7000,13.70,0.0,32.6,3.2
7001,10.96,0.0,29.9,3.3
7002,7.43,0.0,29.0,5.0
7003,7.79,0.0,30.2,2.2
7004,13.87,0.0,24.2,5.1
7005,14.33,0.0,24.7,2.9
7006,10.66,0.0,25.4,1.5
7007,20.97,0.0,21.0,7.6
7008,12.62,0.0,23.7,11.8
7009,9.10,0.0,23.4,5.1
7010,8.22,0.0,28.3,5.2
7011,7.90,0.0,25.2,3.4
7012,16.25,0.0,24.8,10.6
7013,8.39,0.0,26.3,11.9
7014,12.99,0.0,24.8,5.1
7015,7.32,0.0,32.7,9.8
7016,11.02,0.0,31.5,4.7
7017,11.79,0.0,32.1,4.4
7018,45.00,0.0,34.6,4.9
7019,5.56,0.0,34.5,3.6
7020,19.79,0.0,33.9,13.2
7021,7.68,0.0,32.2,8.7
7022,27.38,0.0,32.4,2.7
7023,8.01,0.0,32.6,5.5
7024,22.69,0.0,32.3,4.9
7025,13.92,0.0,28.1,6.5
7026,5.48,0.0,28.7,4.2
7027,13.73,0.0,29.5,2.8
7028,16.60,0.0,24.5,2.5
7029,17.33,0.0,26.4,3.5
7030,10.57,0.0,22.5,6.2
7031,45.00,0.0,23.2,6.5
7032,39.16,0.0,20.8,12.2
7033,14.92,0.0,24.4,0.9
7034,5.53,0.0,23.3,12.3
7035,6.68,0.0,22.3,1.3
7036,10.37,0.0,26.5,6.4
7037,11.50,0.0,29.1,5.6
7038,7.42,0.0,29.4,2.5
7039,8.79,0.0,30.6,5.2
7040,3.69,0.0,32.5,3.1
7041,3.33,0.0,31.2,9.7
7042,12.28,0.0,33.3,2.2
7043,31.67,0.0,36.9,6.1
7044,4.80,0.0,34.0,7.5
7045,10.72,0.0,32.3,1.7
7046,12.05,0.0,33.6,2.3
7047,15.24,0.0,31.7,2.8
7048,8.97,0.0,31.2,1.7
7049,6.30,0.0,31.2,8.0
7050,17.95,0.0,27.9,5.8
7051,3.77,0.0,23.2,6.6
7052,15.32,0.0,26.0,7.2
7053,7.52,0.0,25.9,5.1
7054,14.10,0.0,27.0,1.7
7055,24.44,0.0,25.5,3.6
7056,8.07,0.0,23.2,8.2
7057,9.77,0.0,24.6,3.7
7058,9.47,0.0,24.0,4.8
7059,45.00,0.0,26.5,8.1
7060,11.28,0.0,26.0,9.0
7061,10.98,0.0,28.5,13.8
7062,11.57,0.0,31.2,4.6
7063,27.43,0.0,33.8,3.6
7064,8.31,0.0,29.0,4.3
7065,19.61,0.0,29.5,3.2
7066,7.73,0.0,31.6,4.3
7067,7.41,0.0,33.4,3.1
7068,15.22,0.0,32.9,8.3
7069,25.24,0.0,35.4,2.9
7070,9.68,0.0,31.8,12.8
7071,9.64,0.0,30.5,0.7
7072,17.83,0.0,33.2,4.4
7073,12.10,0.0,30.8,7.8
7074,18.32,0.0,29.1,2.3
7075,4.59,0.0,25.7,2.6
7076,6.53,0.0,27.8,6.3
7077,11.74,0.0,24.8,6.8
7078,15.98,0.0,24.5,2.7
7079,11.27,0.0,24.3,4.2
7080,12.78,0.0,25.7,10.5
7081,17.53,0.0,24.5,5.0
7082,5.77,0.0,23.3,2.3
7083,17.53,0.0,25.1,1.8
7084,22.88,0.0,27.1,5.7
7085,9.92,0.0,29.9,7.7
7086,7.27,0.0,28.0,8.6
7087,20.76,0.0,29.2,10.4
7088,34.18,0.0,32.3,5.2
7089,13.31,0.0,30.8,4.5
7090,7.17,0.0,32.0,5.4
7091,12.14,0.0,33.5,6.4
7092,7.39,19.1,34.3,3.2
7093,18.72,19.1,35.0,5.2
7094,11.82,0.0,33.2,2.5
7095,6.98,0.0,32.3,0.5
7096,13.73,0.0,31.9,3.8
7097,8.22,0.0,27.6,6.8
7098,5.53,0.0,28.7,1.6
7099,19.21,0.0,29.7,7.0
7100,14.57,0.0,27.2,6.3
7101,9.19,0.0,25.0,2.8
7102,26.13,0.0,25.3,12.7
7103,7.78,0.0,21.9,3.2
7104,9.39,0.0,24.2,1.8
7105,15.26,0.0,23.7,5.9
7106,20.61,0.0,24.4,8.2
7107,15.40,0.0,24.5,11.8
7108,8.69,0.0,28.1,4.7
7109,10.57,0.0,26.5,7.9
7110,8.27,0.0,26.9,3.3
7111,9.98,0.0,27.6,6.4
7112,10.44,0.0,27.8,12.7
7113,15.64,0.0,32.4,19.0
7114,8.05,0.0,31.7,3.1
7115,21.60,0.0,31.4,10.8
7116,12.00,0.0,33.1,2.6
7117,7.30,0.0,34.4,3.1
7118,15.38,0.0,32.7,3.5
7119,11.34,0.0,32.2,7.7
7120,9.24,0.0,32.8,4.8
7121,28.50,0.0,31.0,1.9
7122,10.10,0.0,28.7,6.0
7123,9.28,0.0,25.7,10.0
7124,21.68,0.0,25.2,4.9
7125,16.48,0.0,25.0,7.7
7126,19.16,0.0,25.2,2.8
7127,8.69,0.0,24.2,8.0
7128,13.90,0.0,22.5,2.9
7129,5.30,0.0,24.2,4.8
7130,3.85,0.0,26.7,2.7
7131,8.55,0.0,25.4,2.2
7132,12.53,0.0,26.9,2.4
7133,45.00,0.0,26.6,3.5
7134,25.79,0.0,28.2,4.9
7135,6.32,0.0,27.2,2.8
7136,20.60,0.0,31.1,22.0
7137,5.43,0.0,27.8,3.8
7138,30.56,0.0,30.5,2.1
7139,9.00,0.0,33.8,1.2
7140,8.63,0.0,31.9,13.8
7141,22.47,0.0,30.3,5.9
7142,8.71,0.0,32.9,2.4
7143,34.78,0.0,29.6,3.7
7144,8.65,0.0,32.5,2.9
7145,20.75,0.0,30.4,7.4
7146,13.06,0.0,31.1,15.3
7147,18.31,0.0,27.7,2.6
7148,6.66,0.0,28.7,7.0
7149,4.05,0.0,23.4,4.6
7150,6.94,0.0,23.2,3.3
7151,9.56,0.0,24.0,3.7
7152,10.81,0.0,23.2,2.3
7153,9.11,0.0,23.8,5.4
7154,3.38,0.0,24.0,5.6
7155,8.30,0.0,24.5,6.5
7156,12.48,0.0,24.5,5.1
7157,10.53,0.0,26.0,2.5
7158,9.73,0.0,27.0,6.7
7159,9.24,0.0,28.2,2.7
7160,12.60,0.0,31.0,4.3
7161,6.50,0.0,30.8,2.5
7162,10.52,0.0,31.9,8.0
7163,9.54,0.0,35.3,2.9
7164,5.76,0.0,34.1,15.8
7165,10.93,0.0,34.4,3.3
7166,3.70,0.0,34.3,6.3
7167,8.11,0.0,34.3,6.5
7168,14.91,0.0,30.8,2.1
7169,15.60,0.0,30.0,1.4
7170,12.28,0.0,27.5,2.4
7171,13.94,0.0,25.8,5.0
7172,17.67,0.0,23.6,2.5
7173,12.97,0.0,23.3,2.7
7174,24.68,0.0,23.2,12.0
7175,3.41,0.0,23.8,3.2
7176,19.98,0.0,21.6,7.7
7177,3.30,0.0,22.0,3.7
7178,8.36,0.0,20.8,3.9
7179,18.88,0.0,23.7,3.4
7180,17.67,0.0,25.9,4.0
7181,6.81,0.0,27.1,1.9
7182,11.84,0.0,27.8,2.6
7183,8.52,0.0,29.2,2.9
7184,20.26,0.0,30.8,6.6
7185,11.63,0.0,33.7,11.2
7186,8.26,0.0,32.1,9.7
7187,15.32,0.0,32.9,3.7
7188,17.24,0.0,31.3,2.4
7189,10.84,0.0,33.8,4.2
7190,18.03,0.0,32.5,5.6
7191,31.09,0.0,31.0,4.4
7192,3.50,0.0,29.0,7.1
7193,25.12,0.0,30.1,2.3
7194,28.77,0.0,26.6,4.4
7195,15.95,0.0,27.7,4.3
7196,10.10,0.0,28.4,3.9
7197,4.78,0.0,26.4,3.0
7198,12.50,0.0,23.9,1.8
7199,9.57,0.0,24.3,1.9
7200,5.29,0.0,22.2,13.2
7201,8.22,0.0,21.4,2.0
7202,11.89,0.0,24.1,3.2
7203,14.32,0.0,23.8,3.0
7204,6.59,0.0,23.6,3.3
7205,2.92,0.0,24.3,16.2
7206,10.45,0.0,27.7,5.9
7207,7.02,0.0,31.0,3.3
7208,9.38,0.0,30.5,4.3
7209,3.57,0.0,31.4,7.1
7210,10.05,0.0,32.4,9.1
7211,15.23,0.0,31.6,5.8
7212,9.34,0.0,32.5,13.4
7213,12.96,0.0,34.9,2.8
7214,10.21,0.0,34.8,3.8
7215,3.73,0.0,33.3,5.0
7216,12.79,0.0,31.8,5.5
7217,7.61,0.0,31.8,3.0
7218,5.50,0.0,26.5,8.5
7219,18.30,0.0,30.9,6.4
7220,14.32,0.0,22.6,3.3
7221,8.44,0.0,24.1,3.6
7222,11.10,0.0,18.6,8.2
7223,13.41,0.0,24.4,3.2
7224,4.40,0.0,21.4,2.6
7225,6.15,0.0,21.7,2.2
7226,6.32,0.0,25.8,1.4
7227,16.42,0.0,24.2,3.5
7228,31.16,0.0,26.6,1.0
7229,17.37,0.0,26.1,2.9
7230,13.07,0.0,26.7,17.9
7231,6.58,0.0,30.7,2.8
7232,19.00,0.0,30.9,7.0
7233,9.80,0.0,32.0,5.1
7234,6.64,0.0,31.5,10.6
7235,18.79,0.0,32.7,2.9
7236,27.06,0.0,32.2,4.6
7237,18.98,0.0,34.1,3.8
7238,45.00,0.0,32.5,4.7
7239,7.73,0.0,32.5,2.3
7240,9.20,0.0,30.1,3.0
7241,7.18,0.0,32.0,2.0
7242,7.16,0.0,28.0,2.2
7243,28.17,0.0,27.3,4.8
7244,6.27,0.0,26.4,14.1
