timestamp,congestion_index,avg_speed_mph,travel_time_multiplier
2024-12-13T10:00:00,0.314,23.4,1.16
2024-12-13T10:15:00,0.316,23.4,1.16
2024-12-13T10:30:00,0.339,22.9,1.17
2024-12-13T10:45:00,0.346,22.7,1.17
2024-12-13T11:00:00,0.477,20.0,1.24
2024-12-13T11:15:00,0.295,23.8,1.15
2024-12-13T11:30:00,0.422,21.1,1.21
2024-12-13T11:45:00,0.35,22.7,1.17
2024-12-13T12:00:00,0.38,22.0,1.19
2024-12-13T12:15:00,0.29,23.9,1.14
2024-12-13T12:30:00,0.294,23.8,1.15
2024-12-13T12:45:00,0.365,22.3,1.18
2024-12-13T13:00:00,0.409,21.4,1.2
2024-12-13T13:15:00,0.447,20.6,1.22
2024-12-13T13:30:00,0.302,23.7,1.15
2024-12-13T13:45:00,0.486,19.8,1.24
2024-12-13T14:00:00,0.319,23.3,1.16
2024-12-13T14:15:00,0.372,22.2,1.19
2024-12-13T14:30:00,0.179,26.2,1.09
2024-12-13T14:45:00,0.285,24.0,1.14
2024-12-13T15:00:00,0.453,20.5,1.23
2024-12-13T15:15:00,0.487,19.8,1.24
2024-12-13T15:30:00,0.583,17.8,1.29
2024-12-13T15:45:00,0.53,18.9,1.26
2024-12-13T16:00:00,0.74,14.5,1.37
2024-12-13T16:15:00,0.822,12.7,1.41
2024-12-13T16:30:00,0.815,12.9,1.41
2024-12-13T16:45:00,0.615,17.1,1.31
2024-12-13T17:00:00,0.843,12.3,1.42
2024-12-13T17:15:00,0.717,14.9,1.36
2024-12-13T17:30:00,0.914,10.8,1.46
2024-12-13T17:45:00,0.866,11.8,1.43
2024-12-13T18:00:00,0.783,13.6,1.39
2024-12-13T18:15:00,0.946,10.1,1.47
2024-12-13T18:30:00,0.814,12.9,1.41
2024-12-13T18:45:00,0.722,14.8,1.36
2024-12-13T19:00:00,0.717,14.9,1.36
2024-12-13T19:15:00,0.797,13.3,1.4
2024-12-13T19:30:00,0.79,13.4,1.4
2024-12-13T19:45:00,0.78,13.6,1.39
2024-12-13T20:00:00,0.514,19.2,1.26
2024-12-13T20:15:00,0.405,21.5,1.2
2024-12-13T20:30:00,0.377,22.1,1.19
2024-12-13T20:45:00,0.087,28.2,1.04
2024-12-13T21:00:00,0.328,23.1,1.16
2024-12-13T21:15:00,0.273,24.3,1.14
2024-12-13T21:30:00,0.434,20.9,1.22
2024-12-13T21:45:00,0.573,18.0,1.29
2024-12-13T22:00:00,0.175,26.3,1.09
2024-12-13T22:15:00,0.231,25.1,1.12
2024-12-13T22:30:00,0.268,24.4,1.13
2024-12-13T22:45:00,0.098,28.0,1.05
2024-12-13T23:00:00,0.041,29.1,1.02
2024-12-13T23:15:00,0.027,29.4,1.01
2024-12-13T23:30:00,0.149,26.9,1.07
2024-12-13T23:45:00,0.137,27.1,1.07
2024-12-14T00:00:00,0.169,26.4,1.08
2024-12-14T00:15:00,0.0,30.0,1.0
2024-12-14T00:30:00,0.263,24.5,1.13
2024-12-14T00:45:00,0.168,26.5,1.08
2024-12-14T01:00:00,0.087,28.2,1.04
2024-12-14T01:15:00,0.181,26.2,1.09
2024-12-14T01:30:00,0.099,27.9,1.05
2024-12-14T01:45:00,0.091,28.1,1.05
2024-12-14T02:00:00,0.17,26.4,1.09
2024-12-14T02:15:00,0.256,24.6,1.13
2024-12-14T02:30:00,0.264,24.5,1.13
2024-12-14T02:45:00,0.247,24.8,1.12
2024-12-14T03:00:00,0.062,28.7,1.03
2024-12-14T03:15:00,0.429,21.0,1.21
2024-12-14T03:30:00,0.167,26.5,1.08
2024-12-14T03:45:00,0.282,24.1,1.14
2024-12-14T04:00:00,0.143,27.0,1.07
2024-12-14T04:15:00,0.101,27.9,1.05
2024-12-14T04:30:00,0.232,25.1,1.12
2024-12-14T04:45:00,0.352,22.6,1.18
2024-12-14T05:00:00,0.221,25.4,1.11
2024-12-14T05:15:00,0.41,21.4,1.21
2024-12-14T05:30:00,0.265,24.4,1.13
2024-12-14T05:45:00,0.401,21.6,1.2
2024-12-14T06:00:00,0.309,23.5,1.15
2024-12-14T06:15:00,0.183,26.2,1.09
2024-12-14T06:30:00,0.189,26.0,1.09
2024-12-14T06:45:00,0.141,27.0,1.07
2024-12-14T07:00:00,0.154,26.8,1.08
2024-12-14T07:15:00,0.187,26.1,1.09
2024-12-14T07:30:00,0.236,25.1,1.12
2024-12-14T07:45:00,0.056,28.8,1.03
2024-12-14T08:00:00,0.275,24.2,1.14
2024-12-14T08:15:00,0.174,26.3,1.09
2024-12-14T08:30:00,0.253,24.7,1.13
2024-12-14T08:45:00,0.182,26.2,1.09
2024-12-14T09:00:00,0.236,25.1,1.12
2024-12-14T09:15:00,0.341,22.8,1.17
2024-12-14T09:30:00,0.2,25.8,1.1
2024-12-14T09:45:00,0.239,25.0,1.12
2024-12-14T10:00:00,0.331,23.0,1.17
2024-12-14T10:15:00,0.675,15.8,1.34
2024-12-14T10:30:00,0.404,21.5,1.2
2024-12-14T10:45:00,0.458,20.4,1.23
2024-12-14T11:00:00,0.582,17.8,1.29
2024-12-14T11:15:00,0.39,21.8,1.2
2024-12-14T11:30:00,0.464,20.2,1.23
2024-12-14T11:45:00,0.626,16.9,1.31
2024-12-14T12:00:00,0.324,23.2,1.16
2024-12-14T12:15:00,0.451,20.5,1.23
2024-12-14T12:30:00,0.327,23.1,1.16
2024-12-14T12:45:00,0.447,20.6,1.22
2024-12-14T13:00:00,0.537,18.7,1.27
2024-12-14T13:15:00,0.596,17.5,1.3
2024-12-14T13:30:00,0.472,20.1,1.24
2024-12-14T13:45:00,0.462,20.3,1.23
2024-12-14T14:00:00,0.372,22.2,1.19
2024-12-14T14:15:00,0.483,19.9,1.24
2024-12-14T14:30:00,0.377,22.1,1.19
2024-12-14T14:45:00,0.498,19.5,1.25
2024-12-14T15:00:00,0.201,25.8,1.1
2024-12-14T15:15:00,0.343,22.8,1.17
2024-12-14T15:30:00,0.196,25.9,1.1
2024-12-14T15:45:00,0.063,28.7,1.03
2024-12-14T16:00:00,0.163,26.6,1.08
2024-12-14T16:15:00,0.256,24.6,1.13
2024-12-14T16:30:00,0.108,27.7,1.05
2024-12-14T16:45:00,0.22,25.4,1.11
2024-12-14T17:00:00,0.274,24.3,1.14
2024-12-14T17:15:00,0.143,27.0,1.07
2024-12-14T17:30:00,0.289,23.9,1.14
2024-12-14T17:45:00,0.219,25.4,1.11
2024-12-14T18:00:00,0.277,24.2,1.14
2024-12-14T18:15:00,0.289,23.9,1.14
2024-12-14T18:30:00,0.287,24.0,1.14
2024-12-14T18:45:00,0.186,26.1,1.09
2024-12-14T19:00:00,0.628,16.8,1.31
2024-12-14T19:15:00,0.477,20.0,1.24
2024-12-14T19:30:00,0.671,15.9,1.34
2024-12-14T19:45:00,0.631,16.7,1.32
2024-12-14T20:00:00,0.572,18.0,1.29
2024-12-14T20:15:00,0.715,15.0,1.36
2024-12-14T20:30:00,0.565,18.1,1.28
2024-12-14T20:45:00,0.564,18.2,1.28
2024-12-14T21:00:00,0.608,17.2,1.3
2024-12-14T21:15:00,0.624,16.9,1.31
2024-12-14T21:30:00,0.473,20.1,1.24
2024-12-14T21:45:00,0.668,16.0,1.33
2024-12-14T22:00:00,0.591,17.6,1.3
2024-12-14T22:15:00,0.496,19.6,1.25
2024-12-14T22:30:00,0.613,17.1,1.31
2024-12-14T22:45:00,0.395,21.7,1.2
2024-12-14T23:00:00,0.559,18.3,1.28
2024-12-14T23:15:00,0.571,18.0,1.29
2024-12-14T23:30:00,0.665,16.0,1.33
2024-12-14T23:45:00,0.596,17.5,1.3
2024-12-15T00:00:00,0.068,28.6,1.03
2024-12-15T00:15:00,0.218,25.4,1.11
2024-12-15T00:30:00,0.301,23.7,1.15
2024-12-15T00:45:00,0.098,27.9,1.05
2024-12-15T01:00:00,0.236,25.0,1.12
2024-12-15T01:15:00,0.379,22.0,1.19
2024-12-15T01:30:00,0.222,25.3,1.11
2024-12-15T01:45:00,0.261,24.5,1.13
2024-12-15T02:00:00,0.146,26.9,1.07
2024-12-15T02:15:00,0.031,29.3,1.02
2024-12-15T02:30:00,0.14,27.1,1.07
2024-12-15T02:45:00,0.303,23.6,1.15
2024-12-15T03:00:00,0.393,21.7,1.2
2024-12-15T03:15:00,0.178,26.3,1.09
2024-12-15T03:30:00,0.105,27.8,1.05
2024-12-15T03:45:00,0.247,24.8,1.12
2024-12-15T04:00:00,0.074,28.5,1.04
2024-12-15T04:15:00,0.234,25.1,1.12
2024-12-15T04:30:00,0.45,20.6,1.22
2024-12-15T04:45:00,0.136,27.2,1.07
2024-12-15T05:00:00,0.272,24.3,1.14
2024-12-15T05:15:00,0.007,29.9,1.0
2024-12-15T05:30:00,0.295,23.8,1.15
2024-12-15T05:45:00,0.26,24.5,1.13
2024-12-15T06:00:00,0.27,24.3,1.14
2024-12-15T06:15:00,0.061,28.7,1.03
2024-12-15T06:30:00,0.007,29.9,1.0
2024-12-15T06:45:00,0.262,24.5,1.13
2024-12-15T07:00:00,0.199,25.8,1.1
2024-12-15T07:15:00,0.072,28.5,1.04
2024-12-15T07:30:00,0.047,29.0,1.02
2024-12-15T07:45:00,0.021,29.6,1.01
2024-12-15T08:00:00,0.167,26.5,1.08
2024-12-15T08:15:00,0.37,22.2,1.19
2024-12-15T08:30:00,0.194,25.9,1.1
2024-12-15T08:45:00,0.294,23.8,1.15
2024-12-15T09:00:00,0.239,25.0,1.12
2024-12-15T09:15:00,0.269,24.3,1.13
2024-12-15T09:30:00,0.159,26.7,1.08
2024-12-15T09:45:00,0.115,27.6,1.06
2024-12-15T10:00:00,0.548,18.5,1.27
2024-12-15T10:15:00,0.426,21.0,1.21
2024-12-15T10:30:00,0.671,15.9,1.34
2024-12-15T10:45:00,0.469,20.2,1.23
2024-12-15T11:00:00,0.551,18.4,1.28
2024-12-15T11:15:00,0.517,19.1,1.26
2024-12-15T11:30:00,0.465,20.2,1.23
2024-12-15T11:45:00,0.554,18.4,1.28
2024-12-15T12:00:00,0.521,19.1,1.26
2024-12-15T12:15:00,0.534,18.8,1.27
2024-12-15T12:30:00,0.538,18.7,1.27
2024-12-15T12:45:00,0.495,19.6,1.25
2024-12-15T13:00:00,0.601,17.4,1.3
2024-12-15T13:15:00,0.396,21.7,1.2
2024-12-15T13:30:00,0.542,18.6,1.27
2024-12-15T13:45:00,0.568,18.1,1.28
2024-12-15T14:00:00,0.446,20.6,1.22
2024-12-15T14:15:00,0.417,21.2,1.21
2024-12-15T14:30:00,0.562,18.2,1.28
2024-12-15T14:45:00,0.481,19.9,1.24
2024-12-15T15:00:00,0.298,23.7,1.15
2024-12-15T15:15:00,0.258,24.6,1.13
2024-12-15T15:30:00,0.223,25.3,1.11
2024-12-15T15:45:00,0.318,23.3,1.16
2024-12-15T16:00:00,0.424,21.1,1.21
2024-12-15T16:15:00,0.265,24.4,1.13
2024-12-15T16:30:00,0.113,27.6,1.06
2024-12-15T16:45:00,0.071,28.5,1.04
2024-12-15T17:00:00,0.195,25.9,1.1
2024-12-15T17:15:00,0.31,23.5,1.16
2024-12-15T17:30:00,0.219,25.4,1.11
2024-12-15T17:45:00,0.161,26.6,1.08
2024-12-15T18:00:00,0.249,24.8,1.12
2024-12-15T18:15:00,0.095,28.0,1.05
2024-12-15T18:30:00,0.202,25.8,1.1
2024-12-15T18:45:00,0.336,22.9,1.17
2024-12-15T19:00:00,0.687,15.6,1.34
2024-12-15T19:15:00,0.629,16.8,1.31
2024-12-15T19:30:00,0.452,20.5,1.23
2024-12-15T19:45:00,0.55,18.5,1.27
2024-12-15T20:00:00,0.494,19.6,1.25
2024-12-15T20:15:00,0.617,17.0,1.31
2024-12-15T20:30:00,0.582,17.8,1.29
2024-12-15T20:45:00,0.7,15.3,1.35
2024-12-15T21:00:00,0.465,20.2,1.23
2024-12-15T21:15:00,0.55,18.5,1.27
2024-12-15T21:30:00,0.449,20.6,1.22
2024-12-15T21:45:00,0.752,14.2,1.38
2024-12-15T22:00:00,0.597,17.5,1.3
2024-12-15T22:15:00,0.761,14.0,1.38
2024-12-15T22:30:00,0.326,23.2,1.16
2024-12-15T22:45:00,0.568,18.1,1.28
2024-12-15T23:00:00,0.497,19.6,1.25
2024-12-15T23:15:00,0.699,15.3,1.35
2024-12-15T23:30:00,0.501,19.5,1.25
2024-12-15T23:45:00,0.472,20.1,1.24
2024-12-16T00:00:00,0.121,27.5,1.06
2024-12-16T00:15:00,0.0,30.0,1.0
2024-12-16T00:30:00,0.35,22.6,1.18
2024-12-16T00:45:00,0.082,28.3,1.04
2024-12-16T01:00:00,0.105,27.8,1.05
2024-12-16T01:15:00,0.226,25.3,1.11
2024-12-16T01:30:00,0.0,30.0,1.0
2024-12-16T01:45:00,0.0,30.0,1.0
2024-12-16T02:00:00,0.077,28.4,1.04
2024-12-16T02:15:00,0.12,27.5,1.06
2024-12-16T02:30:00,0.0,30.0,1.0
2024-12-16T02:45:00,0.164,26.6,1.08
2024-12-16T03:00:00,0.0,30.0,1.0
2024-12-16T03:15:00,0.0,30.0,1.0
2024-12-16T03:30:00,0.0,30.0,1.0
2024-12-16T03:45:00,0.121,27.5,1.06
2024-12-16T04:00:00,0.074,28.4,1.04
2024-12-16T04:15:00,0.154,26.8,1.08
2024-12-16T04:30:00,0.087,28.2,1.04
2024-12-16T04:45:00,0.032,29.3,1.02
2024-12-16T05:00:00,0.221,25.3,1.11
2024-12-16T05:15:00,0.0,30.0,1.0
2024-12-16T05:30:00,0.17,26.4,1.08
2024-12-16T05:45:00,0.103,27.8,1.05
2024-12-16T06:00:00,0.513,19.2,1.26
2024-12-16T06:15:00,0.533,18.8,1.27
2024-12-16T06:30:00,0.412,21.4,1.21
2024-12-16T06:45:00,0.493,19.7,1.25
2024-12-16T07:00:00,0.834,12.5,1.42
2024-12-16T07:15:00,1.0,9.0,1.5
2024-12-16T07:30:00,0.692,15.5,1.35
2024-12-16T07:45:00,0.768,13.9,1.38
2024-12-16T08:00:00,0.525,19.0,1.26
2024-12-16T08:15:00,0.821,12.8,1.41
2024-12-16T08:30:00,0.777,13.7,1.39
2024-12-16T08:45:00,0.829,12.6,1.41
2024-12-16T09:00:00,0.66,16.1,1.33
2024-12-16T09:15:00,0.86,11.9,1.43
2024-12-16T09:30:00,0.645,16.4,1.32
2024-12-16T09:45:00,0.838,12.4,1.42
2024-12-16T10:00:00,0.304,23.6,1.15
2024-12-16T10:15:00,0.325,23.2,1.16
2024-12-16T10:30:00,0.333,23.0,1.17
2024-12-16T10:45:00,0.387,21.9,1.19
2024-12-16T11:00:00,0.396,21.7,1.2
2024-12-16T11:15:00,0.355,22.5,1.18
2024-12-16T11:30:00,0.585,17.7,1.29
2024-12-16T11:45:00,0.547,18.5,1.27
2024-12-16T12:00:00,0.431,21.0,1.22
2024-12-16T12:15:00,0.381,22.0,1.19
2024-12-16T12:30:00,0.418,21.2,1.21
2024-12-16T12:45:00,0.464,20.3,1.23
2024-12-16T13:00:00,0.354,22.6,1.18
2024-12-16T13:15:00,0.217,25.4,1.11
2024-12-16T13:30:00,0.429,21.0,1.21
2024-12-16T13:45:00,0.616,17.1,1.31
2024-12-16T14:00:00,0.334,23.0,1.17
2024-12-16T14:15:00,0.368,22.3,1.18
2024-12-16T14:30:00,0.407,21.5,1.2
2024-12-16T14:45:00,0.239,25.0,1.12
2024-12-16T15:00:00,0.228,25.2,1.11
2024-12-16T15:15:00,0.676,15.8,1.34
2024-12-16T15:30:00,0.242,24.9,1.12
2024-12-16T15:45:00,0.336,22.9,1.17
2024-12-16T16:00:00,0.758,14.1,1.38
2024-12-16T16:15:00,0.811,13.0,1.41
2024-12-16T16:30:00,0.948,10.1,1.47
2024-12-16T16:45:00,0.518,19.1,1.26
2024-12-16T17:00:00,0.771,13.8,1.39
2024-12-16T17:15:00,0.718,14.9,1.36
2024-12-16T17:30:00,0.835,12.5,1.42
2024-12-16T17:45:00,0.836,12.4,1.42
2024-12-16T18:00:00,0.997,9.1,1.5
2024-12-16T18:15:00,0.883,11.4,1.44
2024-12-16T18:30:00,0.813,12.9,1.41
2024-12-16T18:45:00,0.701,15.3,1.35
2024-12-16T19:00:00,0.912,10.8,1.46
2024-12-16T19:15:00,0.896,11.2,1.45
2024-12-16T19:30:00,0.985,9.3,1.49
2024-12-16T19:45:00,0.853,12.1,1.43
2024-12-16T20:00:00,0.399,21.6,1.2
2024-12-16T20:15:00,0.66,16.1,1.33
2024-12-16T20:30:00,0.476,20.0,1.24
2024-12-16T20:45:00,0.406,21.5,1.2
2024-12-16T21:00:00,0.375,22.1,1.19
2024-12-16T21:15:00,0.528,18.9,1.26
2024-12-16T21:30:00,0.22,25.4,1.11
2024-12-16T21:45:00,0.575,17.9,1.29
2024-12-16T22:00:00,0.117,27.5,1.06
2024-12-16T22:15:00,0.115,27.6,1.06
2024-12-16T22:30:00,0.061,28.7,1.03
2024-12-16T22:45:00,0.0,30.0,1.0
2024-12-16T23:00:00,0.083,28.3,1.04
2024-12-16T23:15:00,0.245,24.9,1.12
2024-12-16T23:30:00,0.112,27.7,1.06
2024-12-16T23:45:00,0.066,28.6,1.03
2024-12-17T00:00:00,0.306,23.6,1.15
2024-12-17T00:15:00,0.121,27.5,1.06
2024-12-17T00:30:00,0.044,29.1,1.02
2024-12-17T00:45:00,0.122,27.4,1.06
2024-12-17T01:00:00,0.167,26.5,1.08
2024-12-17T01:15:00,0.0,30.0,1.0
2024-12-17T01:30:00,0.008,29.8,1.0
2024-12-17T01:45:00,0.0,30.0,1.0
2024-12-17T02:00:00,0.153,26.8,1.08
2024-12-17T02:15:00,0.013,29.7,1.01
2024-12-17T02:30:00,0.0,30.0,1.0
2024-12-17T02:45:00,0.0,30.0,1.0
2024-12-17T03:00:00,0.018,29.6,1.01
2024-12-17T03:15:00,0.042,29.1,1.02
2024-12-17T03:30:00,0.112,27.7,1.06
2024-12-17T03:45:00,0.157,26.7,1.08
2024-12-17T04:00:00,0.085,28.2,1.04
2024-12-17T04:15:00,0.217,25.4,1.11
2024-12-17T04:30:00,0.136,27.1,1.07
2024-12-17T04:45:00,0.08,28.3,1.04
2024-12-17T05:00:00,0.212,25.5,1.11
2024-12-17T05:15:00,0.259,24.6,1.13
2024-12-17T05:30:00,0.195,25.9,1.1
2024-12-17T05:45:00,0.154,26.8,1.08
2024-12-17T06:00:00,0.361,22.4,1.18
2024-12-17T06:15:00,0.385,21.9,1.19
2024-12-17T06:30:00,0.352,22.6,1.18
2024-12-17T06:45:00,0.436,20.9,1.22
2024-12-17T07:00:00,0.785,13.5,1.39
2024-12-17T07:15:00,0.755,14.2,1.38
2024-12-17T07:30:00,0.772,13.8,1.39
2024-12-17T07:45:00,0.818,12.8,1.41
2024-12-17T08:00:00,0.569,18.1,1.28
2024-12-17T08:15:00,0.724,14.8,1.36
2024-12-17T08:30:00,0.542,18.6,1.27
2024-12-17T08:45:00,0.675,15.8,1.34
2024-12-17T09:00:00,0.728,14.7,1.36
2024-12-17T09:15:00,0.621,16.9,1.31
2024-12-17T09:30:00,0.613,17.1,1.31
2024-12-17T09:45:00,0.73,14.7,1.36
2024-12-17T10:00:00,0.297,23.8,1.15
2024-12-17T10:15:00,0.432,20.9,1.22
2024-12-17T10:30:00,0.341,22.8,1.17
2024-12-17T10:45:00,0.36,22.4,1.18
2024-12-17T11:00:00,0.452,20.5,1.23
2024-12-17T11:15:00,0.403,21.5,1.2
2024-12-17T11:30:00,0.37,22.2,1.19
2024-12-17T11:45:00,0.513,19.2,1.26
2024-12-17T12:00:00,0.216,25.5,1.11
2024-12-17T12:15:00,0.376,22.1,1.19
2024-12-17T12:30:00,0.326,23.1,1.16
2024-12-17T12:45:00,0.306,23.6,1.15
2024-12-17T13:00:00,0.51,19.3,1.26
2024-12-17T13:15:00,0.323,23.2,1.16
2024-12-17T13:30:00,0.352,22.6,1.18
2024-12-17T13:45:00,0.304,23.6,1.15
2024-12-17T14:00:00,0.494,19.6,1.25
2024-12-17T14:15:00,0.584,17.7,1.29
2024-12-17T14:30:00,0.409,21.4,1.2
2024-12-17T14:45:00,0.515,19.2,1.26
2024-12-17T15:00:00,0.591,17.6,1.3
2024-12-17T15:15:00,0.401,21.6,1.2
2024-12-17T15:30:00,0.243,24.9,1.12
2024-12-17T15:45:00,0.3,23.7,1.15
2024-12-17T16:00:00,0.712,15.0,1.36
2024-12-17T16:15:00,0.87,11.7,1.43
2024-12-17T16:30:00,0.735,14.6,1.37
2024-12-17T16:45:00,0.946,10.1,1.47
2024-12-17T17:00:00,0.982,9.4,1.49
2024-12-17T17:15:00,0.729,14.7,1.36
2024-12-17T17:30:00,0.765,13.9,1.38
2024-12-17T17:45:00,0.782,13.6,1.39
2024-12-17T18:00:00,0.828,12.6,1.41
2024-12-17T18:15:00,0.654,16.3,1.33
2024-12-17T18:30:00,0.864,11.9,1.43
2024-12-17T18:45:00,0.693,15.5,1.35
2024-12-17T19:00:00,0.87,11.7,1.43
2024-12-17T19:15:00,0.852,12.1,1.43
2024-12-17T19:30:00,0.982,9.4,1.49
2024-12-17T19:45:00,0.902,11.1,1.45
2024-12-17T20:00:00,0.616,17.1,1.31
2024-12-17T20:15:00,0.357,22.5,1.18
2024-12-17T20:30:00,0.185,26.1,1.09
2024-12-17T20:45:00,0.38,22.0,1.19
2024-12-17T21:00:00,0.379,22.0,1.19
2024-12-17T21:15:00,0.284,24.0,1.14
2024-12-17T21:30:00,0.529,18.9,1.26
2024-12-17T21:45:00,0.483,19.9,1.24
2024-12-17T22:00:00,0.076,28.4,1.04
2024-12-17T22:15:00,0.193,25.9,1.1
2024-12-17T22:30:00,0.0,30.0,1.0
2024-12-17T22:45:00,0.151,26.8,1.08
2024-12-17T23:00:00,0.0,30.0,1.0
2024-12-17T23:15:00,0.0,30.0,1.0
2024-12-17T23:30:00,0.0,30.0,1.0
2024-12-17T23:45:00,0.0,30.0,1.0
2024-12-18T00:00:00,0.096,28.0,1.05
2024-12-18T00:15:00,0.276,24.2,1.14
2024-12-18T00:30:00,0.101,27.9,1.05
2024-12-18T00:45:00,0.156,26.7,1.08
2024-12-18T01:00:00,0.0,30.0,1.0
2024-12-18T01:15:00,0.118,27.5,1.06
2024-12-18T01:30:00,0.0,30.0,1.0
2024-12-18T01:45:00,0.0,30.0,1.0
2024-12-18T02:00:00,0.161,26.6,1.08
2024-12-18T02:15:00,0.339,22.9,1.17
2024-12-18T02:30:00,0.157,26.7,1.08
2024-12-18T02:45:00,0.0,30.0,1.0
2024-12-18T03:00:00,0.167,26.5,1.08
2024-12-18T03:15:00,0.055,28.8,1.03
2024-12-18T03:30:00,0.168,26.5,1.08
2024-12-18T03:45:00,0.097,28.0,1.05
2024-12-18T04:00:00,0.03,29.4,1.02
2024-12-18T04:15:00,0.185,26.1,1.09
2024-12-18T04:30:00,0.139,27.1,1.07
2024-12-18T04:45:00,0.134,27.2,1.07
2024-12-18T05:00:00,0.043,29.1,1.02
2024-12-18T05:15:00,0.29,23.9,1.15
2024-12-18T05:30:00,0.0,30.0,1.0
2024-12-18T05:45:00,0.0,30.0,1.0
2024-12-18T06:00:00,0.314,23.4,1.16
2024-12-18T06:15:00,0.338,22.9,1.17
2024-12-18T06:30:00,0.593,17.5,1.3
2024-12-18T06:45:00,0.317,23.3,1.16
2024-12-18T07:00:00,0.618,17.0,1.31
2024-12-18T07:15:00,0.78,13.6,1.39
2024-12-18T07:30:00,0.736,14.5,1.37
2024-12-18T07:45:00,0.593,17.5,1.3
2024-12-18T08:00:00,0.535,18.8,1.27
2024-12-18T08:15:00,0.633,16.7,1.32
2024-12-18T08:30:00,0.684,15.6,1.34
2024-12-18T08:45:00,0.727,14.7,1.36
2024-12-18T09:00:00,0.595,17.5,1.3
2024-12-18T09:15:00,0.83,12.6,1.42
2024-12-18T09:30:00,0.73,14.7,1.36
2024-12-18T09:45:00,0.747,14.3,1.37
2024-12-18T10:00:00,0.397,21.7,1.2
2024-12-18T10:15:00,0.138,27.1,1.07
2024-12-18T10:30:00,0.467,20.2,1.23
2024-12-18T10:45:00,0.346,22.7,1.17
2024-12-18T11:00:00,0.553,18.4,1.28
2024-12-18T11:15:00,0.312,23.4,1.16
2024-12-18T11:30:00,0.478,20.0,1.24
2024-12-18T11:45:00,0.308,23.5,1.15
2024-12-18T12:00:00,0.284,24.0,1.14
2024-12-18T12:15:00,0.416,21.3,1.21
2024-12-18T12:30:00,0.377,22.1,1.19
2024-12-18T12:45:00,0.454,20.5,1.23
2024-12-18T13:00:00,0.452,20.5,1.23
2024-12-18T13:15:00,0.077,28.4,1.04
2024-12-18T13:30:00,0.334,23.0,1.17
2024-12-18T13:45:00,0.422,21.1,1.21
2024-12-18T14:00:00,0.294,23.8,1.15
2024-12-18T14:15:00,0.396,21.7,1.2
2024-12-18T14:30:00,0.365,22.3,1.18
2024-12-18T14:45:00,0.379,22.0,1.19
2024-12-18T15:00:00,0.367,22.3,1.18
2024-12-18T15:15:00,0.325,23.2,1.16
2024-12-18T15:30:00,0.419,21.2,1.21
2024-12-18T15:45:00,0.39,21.8,1.19
2024-12-18T16:00:00,0.7,15.3,1.35
2024-12-18T16:15:00,0.716,15.0,1.36
2024-12-18T16:30:00,0.635,16.7,1.32
2024-12-18T16:45:00,0.834,12.5,1.42
2024-12-18T17:00:00,0.838,12.4,1.42
2024-12-18T17:15:00,0.719,14.9,1.36
2024-12-18T17:30:00,0.691,15.5,1.35
2024-12-18T17:45:00,0.782,13.6,1.39
2024-12-18T18:00:00,0.773,13.8,1.39
2024-12-18T18:15:00,0.799,13.2,1.4
2024-12-18T18:30:00,0.861,11.9,1.43
2024-12-18T18:45:00,0.848,12.2,1.42
2024-12-18T19:00:00,0.791,13.4,1.4
2024-12-18T19:15:00,0.796,13.3,1.4
2024-12-18T19:30:00,0.896,11.2,1.45
2024-12-18T19:45:00,0.865,11.8,1.43
2024-12-18T20:00:00,0.301,23.7,1.15
2024-12-18T20:15:00,0.376,22.1,1.19
2024-12-18T20:30:00,0.492,19.7,1.25
2024-12-18T20:45:00,0.468,20.2,1.23
2024-12-18T21:00:00,0.381,22.0,1.19
2024-12-18T21:15:00,0.517,19.1,1.26
2024-12-18T21:30:00,0.325,23.2,1.16
2024-12-18T21:45:00,0.344,22.8,1.17
2024-12-18T22:00:00,0.11,27.7,1.05
2024-12-18T22:15:00,0.051,28.9,1.03
2024-12-18T22:30:00,0.185,26.1,1.09
2024-12-18T22:45:00,0.072,28.5,1.04
2024-12-18T23:00:00,0.0,30.0,1.0
2024-12-18T23:15:00,0.11,27.7,1.06
2024-12-18T23:30:00,0.041,29.1,1.02
2024-12-18T23:45:00,0.253,24.7,1.13
2024-12-19T00:00:00,0.164,26.6,1.08
2024-12-19T00:15:00,0.0,30.0,1.0
2024-12-19T00:30:00,0.179,26.2,1.09
2024-12-19T00:45:00,0.144,27.0,1.07
2024-12-19T01:00:00,0.132,27.2,1.07
2024-12-19T01:15:00,0.248,24.8,1.12
2024-12-19T01:30:00,0.064,28.7,1.03
2024-12-19T01:45:00,0.219,25.4,1.11
2024-12-19T02:00:00,0.226,25.3,1.11
2024-12-19T02:15:00,0.022,29.5,1.01
2024-12-19T02:30:00,0.09,28.1,1.05
2024-12-19T02:45:00,0.174,26.3,1.09
2024-12-19T03:00:00,0.084,28.2,1.04
2024-12-19T03:15:00,0.124,27.4,1.06
2024-12-19T03:30:00,0.298,23.7,1.15
2024-12-19T03:45:00,0.14,27.1,1.07
2024-12-19T04:00:00,0.025,29.5,1.01
2024-12-19T04:15:00,0.172,26.4,1.09
2024-12-19T04:30:00,0.163,26.6,1.08
2024-12-19T04:45:00,0.0,30.0,1.0
2024-12-19T05:00:00,0.222,25.3,1.11
2024-12-19T05:15:00,0.22,25.4,1.11
